0.725,-0.16600000000000004,0.504,1.0
0.725,-0.16600000000000004,0.506,1.0
0.725,-0.17600000000000005,0.516,1.0
0.725,-0.17600000000000005,0.518,1.0
0.725,-0.18000000000000005,0.522,1.0
0.725,-0.18000000000000005,0.524,1.0
0.725,-0.18200000000000005,0.526,1.0
0.725,-0.18200000000000005,0.528,1.0
0.725,-0.18400000000000005,0.53,1.0
0.725,-0.18400000000000005,0.532,1.0
0.725,-0.18800000000000006,0.536,1.0
0.725,-0.18800000000000006,0.54,1.0
0.725,-0.19000000000000006,0.542,1.0
0.725,-0.19000000000000006,0.544,1.0
0.725,-0.19200000000000006,0.546,1.0
0.725,-0.19200000000000006,0.548,1.0
0.725,-0.19400000000000006,0.55,1.0
0.725,-0.19400000000000006,0.554,1.0
0.725,-0.19600000000000006,0.556,1.0
0.725,-0.19600000000000006,0.56,1.0
0.725,-0.19800000000000006,0.562,1.0
0.725,-0.19800000000000006,0.5700000000000001,1.0
0.725,-0.20000000000000007,0.5720000000000001,1.0
0.725,-0.20000000000000007,0.5800000000000001,1.0
0.725,-0.20200000000000007,0.5820000000000001,1.0
0.725,-0.20200000000000007,0.614,1.0
0.725,-0.20000000000000007,0.616,1.0
0.725,-0.20000000000000007,0.626,1.0
0.725,-0.19800000000000006,0.628,1.0
0.725,-0.19800000000000006,0.634,1.0
0.725,-0.19600000000000006,0.636,1.0
0.725,-0.19600000000000006,0.64,1.0
0.725,-0.19400000000000006,0.642,1.0
0.725,-0.19400000000000006,0.646,1.0
0.725,-0.19200000000000006,0.648,1.0
0.725,-0.19200000000000006,0.6499999999999999,1.0
0.725,-0.19000000000000006,0.6519999999999999,1.0
0.725,-0.19000000000000006,0.6539999999999999,1.0
0.725,-0.18800000000000006,0.6559999999999999,1.0
0.725,-0.18800000000000006,0.6599999999999999,1.0
0.725,-0.18400000000000005,0.6639999999999999,1.0
0.725,-0.18400000000000005,0.6659999999999999,1.0
0.725,-0.18200000000000005,0.6679999999999999,1.0
0.725,-0.18200000000000005,0.6699999999999999,1.0
0.725,-0.18000000000000005,0.6719999999999999,1.0
0.725,-0.18000000000000005,0.6739999999999999,1.0
0.725,-0.17600000000000005,0.6779999999999999,1.0
0.725,-0.17600000000000005,0.6799999999999999,1.0
0.725,-0.16600000000000004,0.69,1.0
0.725,-0.16600000000000004,0.692,1.0
0.725,-0.15400000000000003,0.704,1.0
0.725,-0.15200000000000002,0.704,1.0
0.725,-0.14600000000000002,0.71,1.0
0.725,-0.14400000000000002,0.71,1.0
0.725,-0.138,0.716,1.0
0.725,-0.136,0.716,1.0
0.725,-0.134,0.718,1.0
0.725,-0.132,0.718,1.0
0.725,-0.128,0.722,1.0
0.725,-0.126,0.722,1.0
0.725,-0.124,0.724,1.0
0.725,-0.122,0.724,1.0
0.725,-0.12,0.726,1.0
0.725,-0.118,0.726,1.0
0.725,-0.11599999999999999,0.728,1.0
0.725,-0.11199999999999999,0.728,1.0
0.725,-0.10999999999999999,0.73,1.0
0.725,-0.10799999999999998,0.73,1.0
0.725,-0.10599999999999998,0.732,1.0
0.725,-0.10199999999999998,0.732,1.0
0.725,-0.09999999999999998,0.734,1.0
0.725,-0.09599999999999997,0.734,1.0
0.725,-0.09399999999999997,0.736,1.0
0.725,-0.08999999999999997,0.736,1.0
0.725,-0.08799999999999997,0.738,1.0
0.725,-0.07999999999999996,0.738,1.0
0.725,-0.07799999999999996,0.74,1.0
0.725,-0.06600000000000006,0.74,1.0
0.725,-0.06400000000000006,0.742,1.0
0.6076780494996595,-0.4766890116391338,0.5445789101436296,1.0
